lat,lng,dist_road_m,dist_cropland_m
4.945225639077966,7.253895919265136,100.95141577128899,10242.504362947571
4.945225639077966,7.262879072106331,49.15051205317207,11122.648979110149
4.945225639077966,7.271862224947527,1.4224663139347262,12020.69707317342
4.945225639077966,7.280845377788722,184.98512874041805,12932.919587722643
4.945225639077966,7.289828530629917,16.68461685823527,13856.517351953918
4.945225639077966,7.298811683471112,9.317237326940132,14789.359361125147
4.945225639077966,7.307794836312308,256.14994648935425,15729.80103577283
4.945225639077966,7.316777989153503,419.52814611553794,16676.556720813205
4.945225639077966,7.325761141994698,320.38197496918747,17628.609151745353
4.945225639077966,7.334744294835893,13.560160661097397,18585.144344677556
4.945225639077966,7.343727447677089,148.8866659444038,19545.504166559633
4.945225639077966,7.352710600518284,473.94005442986884,20509.15134915387
4.945225639077966,7.361693753359479,79.3762403652217,21475.64336929164
4.945225639077966,7.370676906200674,64.07867890376191,22444.612723602517
4.945225639077966,7.3796600590418695,802.7212486746923,23415.75186973504
4.945225639077966,7.388643211883065,557.2660306287152,24388.80161185662
4.945225639077966,7.3976263647242595,77.03730177453622,25363.54205597081
4.945225639077966,7.406609517565455,71.4912190846361,26339.785502401115
4.945225639077966,7.41559267040665,63.374904993083376,27317.37081281799
4.945225639077966,7.424575823247846,93.26488889021594,28296.158910044665
4.945225639077966,7.43355897608904,663.8799636431684,29276.029155693228
4.945225639077966,7.442542128930236,909.862596566984,30256.87641367661
4.945225639077966,7.451525281771431,1060.7085385482465,31238.60865379571
4.945225639077966,7.460508434612627,667.5428206332828,32221.14498372924
4.945225639077966,7.469491587453821,152.01122815348847,33204.414023213845
4.954208791919161,7.17304754369438,583.3730731724776,5969.00041883061
4.954208791919161,7.182030696535575,495.18014918166784,6051.335348499536
4.954208791919161,7.19101384937677,102.8804323952735,6291.8788926679135
4.954208791919161,7.199997002217965,367.61220535207843,6673.54534711498
4.954208791919161,7.208980155059161,589.312946983612,7173.845691119931
4.954208791919161,7.217963307900355,263.8585777710331,7769.897264443076
4.954208791919161,7.226946460741551,107.42358848178954,8441.441346120933
4.954208791919161,7.235929613582746,40.020159665778934,9171.910787834779
4.954208791919161,7.244912766423941,615.5770891079309,9948.334031384351
4.954208791919161,7.253895919265136,127.94861475483155,10760.768536679898
4.954208791919161,7.262879072106331,7.8103227876539485,11601.651434170913
4.954208791919161,7.271862224947527,154.48024537098442,12465.226813018688
4.954208791919161,7.280845377788722,627.2853397399647,13347.09069422996
4.954208791919161,7.289828530629917,288.08904485000244,14243.846653906381
4.954208791919161,7.298811683471112,358.1780230817673,15152.850952873523
4.954208791919161,7.307794836312308,601.3756145460336,16072.025494628857
4.954208791919161,7.316777989153503,174.40991150688401,16999.720644763547
4.954208791919161,7.325761141994698,294.80270102988817,17934.614227799826
4.954208791919161,7.334744294835893,16.790992509287186,18875.63667800374
4.954208791919161,7.343727447677089,28.177300279393275,19821.91513199469
4.954208791919161,7.352710600518284,394.1256602410342,20772.731308135673
4.954208791919161,7.361693753359479,377.88202139362653,21727.489489124142
4.954208791919161,7.370676906200674,140.0617579164579,22685.691966523744
4.954208791919161,7.3796600590418695,528.3075205002589,23646.92004257637
4.954208791919161,7.388643211883065,172.96459451271312,24610.81920619466
4.954208791919161,7.3976263647242595,210.57834780323932,25577.08747101593
4.954208791919161,7.406609517565455,129.1287007749912,26545.46612888913
4.954208791919161,7.41559267040665,113.97027585121023,27515.73236350434
4.954208791919161,7.424575823247846,26.269375041405226,28487.693307812762
4.954208791919161,7.43355897608904,296.79517068857996,29461.181230561684
4.954208791919161,7.442542128930236,51.128637994260295,30436.04961226079
4.954208791919161,7.451525281771431,191.61195072929286,31412.169926638308
4.954208791919161,7.460508434612627,434.8246724709569,32389.428985395836
4.954208791919161,7.469491587453821,129.61262997487012,33367.7267355749
4.963191944760356,7.17304754369438,1460.4716308829093,6963.7876457427965
4.963191944760356,7.182030696535575,1213.4185018382911,7034.487810068335
4.963191944760356,7.19101384937677,852.9753715542283,7242.448472374519
4.963191944760356,7.199997002217965,106.49943472136395,7576.375238199334
4.963191944760356,7.208980155059161,69.24304790446897,8020.550129199368
4.963191944760356,7.217963307900355,31.14084542783084,8557.82377418465
4.963191944760356,7.226946460741551,573.1065999738483,9171.84997015324
4.963191944760356,7.235929613582746,1.6612526530778962,9848.282934095669
4.963191944760356,7.244912766423941,68.19239163592793,10575.154011880868
4.963191944760356,7.253895919265136,460.4363642714696,11342.770770407025
4.963191944760356,7.262879072106331,304.75600198964935,12143.408741988387
4.963191944760356,7.271862224947527,51.50960787260016,12970.954619841981
4.963191944760356,7.280845377788722,476.68482540053816,13820.575688986331
4.963191944760356,7.289828530629917,225.77258754516552,14688.441774061672
4.963191944760356,7.298811683471112,12.475106142266256,15571.502556754118
4.963191944760356,7.307794836312308,415.0139022156829,16467.313768493026
4.963191944760356,7.316777989153503,115.17285486425396,17373.90325675264
4.963191944760356,7.325761141994698,868.559806922238,18289.66830617767
4.963191944760356,7.334744294835893,9.21129378197556,19213.29695484354
4.963191944760356,7.343727447677089,40.49286177366886,20143.70754727143
4.963191944760356,7.352710600518284,580.5553341532627,21080.002096181113
4.963191944760356,7.361693753359479,470.49684062367413,22021.430102288996
4.963191944760356,7.370676906200674,20.2878959472019,22967.36031578292
4.963191944760356,7.3796600590418695,136.65985370349446,23917.25855423234
4.963191944760356,7.388643211883065,333.3729526569057,24870.670163367133
4.963191944760356,7.3976263647242595,459.71382046254155,25827.206057760104
4.963191944760356,7.406609517565455,414.9324299156445,26786.531538722964
4.963191944760356,7.41559267040665,27.602452560340648,27748.3572802067
4.963191944760356,7.424575823247846,663.484093191669,28712.43201776889
4.963191944760356,7.43355897608904,1072.471205211058,29678.53658369968
4.963191944760356,7.442542128930236,1012.0599987880831,30646.479012685944
4.963191944760356,7.451525281771431,768.0682308483747,31616.09050388742
4.963191944760356,7.460508434612627,331.40906801549875,32587.22207207911
